city,state,latitude,longitude,population,area,density,time_zone
Swengel,PA,40.8922,-77.1217,133,0.2295,579.52,America/New_York
Swifton,AR,35.8251,-91.1178,1131,85.6238,13.21,America/Chicago
Swiftwater,PA,41.0918,-75.3414,1019,4.8453,210.31,America/New_York
Swink,CO,38.0179,-103.6307,719,0.6155,1168.16,America/Denver
Swink,OK,34.0096,-95.2017,72,1.5359,46.88,America/Chicago
Swisher,IA,41.8296,-91.7087,3693,37.9222,97.38,America/Chicago
Swiss,WV,38.2255,-81.1272,527,26.0866,20.20,America/New_York
Swisshome,OR,44.1358,-123.8357,317,58.2830,5.44,America/Los_Angeles
Switchback,WV,37.3746,-81.3998,53,2.2993,23.05,America/New_York
Switz City,IN,39.0465,-87.0408,480,15.3164,31.34,America/Indiana/Indianapolis
Switzer,WV,37.7821,-81.9847,738,3.0672,240.61,America/New_York
Swoope,VA,38.1521,-79.2414,1521,59.9246,25.38,America/New_York
Swords Creek,VA,37.0728,-81.9094,2732,43.7689,62.42,America/New_York
Sybertsville,PA,41.0079,-76.0773,18,0.0416,432.69,America/New_York
Sycamore,AL,33.2480,-86.1969,413,3.6159,114.22,America/Chicago
Sycamore,GA,31.6516,-83.5690,1788,55.6734,32.12,America/New_York
Sycamore,IL,42.0064,-88.6690,22413,71.1653,314.94,America/Chicago
Sycamore,KS,37.3367,-95.7224,98,2.7419,35.74,America/Chicago
Sycamore,OH,40.9476,-83.1351,2849,71.8957,39.63,America/New_York
Sycamore,PA,39.9415,-80.2906,771,33.0761,23.31,America/New_York
Sykeston,ND,47.3905,-99.3913,247,158.9453,1.55,America/Chicago
Sykesville,MD,39.4011,-76.9736,38390,58.2186,659.41,America/New_York
Sykesville,PA,41.0453,-78.8274,1224,3.1739,385.65,America/New_York
Sylacauga,AL,33.1392,-86.3069,24964,226.2899,110.32,America/Chicago
Sylmar,CA,34.3152,-118.3851,96487,57.9736,1664.33,America/Los_Angeles
Sylva,NC,35.3552,-83.2114,18141,120.7634,150.22,America/New_York
Sylvan Beach,NY,43.2049,-75.7235,552,0.4406,1252.84,America/New_York
Sylvan Grove,KS,39.0125,-98.3866,539,173.4241,3.11,America/Chicago
Sylvania,AL,34.5601,-85.7999,2192,13.7840,159.02,America/Chicago
Sylvania,GA,32.7562,-81.6125,12070,495.7714,24.35,America/New_York
Sylvania,OH,41.7011,-83.7381,32275,20.9260,1542.34,America/New_York
Sylvester,GA,31.5396,-83.8774,12138,186.7134,65.01,America/New_York
Sylvester,TX,32.6789,-100.2089,193,106.4538,1.81,America/Chicago
Sylvester,WV,38.0347,-81.5174,676,30.7065,22.01,America/New_York
Sylvia,KS,37.9836,-98.4169,369,83.8068,4.40,America/Chicago
Symsonia,KY,36.9179,-88.4996,1689,25.8780,65.27,America/Chicago
Syosset,NY,40.8284,-73.5044,26121,13.5138,1932.91,America/New_York
Syracuse,IN,41.4135,-85.7311,8608,50.8969,169.13,America/Indiana/Indianapolis
Syracuse,KS,38.0056,-101.8281,2346,696.7656,3.37,America/Denver
Syracuse,MO,38.6454,-92.8850,666,27.3557,24.35,America/Chicago
Syracuse,NE,40.6533,-96.1751,2862,107.2839,26.68,America/Chicago
Syracuse,NY,43.0541,-76.1615,226871,98.1909,2310.51,America/New_York
Syracuse,OH,38.9982,-81.9718,753,0.7265,1036.48,America/New_York
Syracuse,UT,41.0814,-112.0797,28485,16.4667,1729.85,America/Denver
Syria,VA,38.5214,-78.3691,291,86.4274,3.37,America/New_York
Taberg,NY,43.4206,-75.6175,3313,87.6134,37.81,America/New_York
Tabernash,CO,40.0279,-105.8470,1330,34.6970,38.33,America/Denver
Tabiona,UT,40.3554,-110.6603,448,144.1447,3.11,America/Denver
Table Grove,IL,40.3884,-90.4118,671,57.5721,11.65,America/Chicago
Table Rock,NE,40.2050,-96.0763,567,62.5485,9.06,America/Chicago
Tabor,IA,40.8842,-95.6720,1562,39.1618,39.89,America/Chicago
Tabor,SD,42.9237,-97.6851,912,81.8895,11.14,America/Chicago
Tabor City,NC,34.1082,-78.7875,9741,117.1657,83.14,America/New_York
Tacna,AZ,32.7194,-113.8395,510,67.9007,7.51,America/Phoenix
Tacoma,WA,47.2005,-122.4807,333366,121.3628,2746.85,America/Los_Angeles
Taconite,MN,47.3164,-93.3905,358,5.0081,71.48,America/Chicago
Tad,WV,38.3357,-81.4904,32,0.0354,903.95,America/New_York
Taft,CA,35.1625,-119.4251,17964,44.6328,402.48,America/Los_Angeles
Taft,OK,35.7598,-95.5505,2145,2.3329,919.46,America/Chicago
Taft,TN,35.0406,-86.6847,2692,62.6136,42.99,America/Chicago
Taft,TX,27.9989,-97.3298,5416,164.6558,32.89,America/Chicago
Tafton,PA,41.4032,-75.1788,1195,12.0468,99.20,America/New_York
Taftville,CT,41.5655,-72.0531,2888,0.9633,2998.03,America/New_York
Tahlequah,OK,35.9272,-94.9851,31404,295.7353,106.19,America/Chicago
Tahoe City,CA,39.1474,-120.1867,2151,25.3203,84.95,America/Los_Angeles
Tahoe Vista,CA,39.2469,-120.0581,696,1.2007,579.66,America/Los_Angeles
Tahoka,TX,33.1708,-101.8355,2875,382.7735,7.51,America/Chicago
Taholah,WA,47.3088,-124.2142,754,22.9229,32.89,America/Los_Angeles
Tahoma,CA,38.9995,-120.1258,807,15.7366,51.28,America/Los_Angeles
Tahuya,WA,47.4446,-123.0233,1390,37.0125,37.55,America/Los_Angeles
Taiban,NM,34.3270,-104.0158,57,220.0781,0.26,America/Denver
Takoma Park,MD,38.9822,-77.0013,26239,2.8262,9284.20,America/New_York
Talala,OK,36.5275,-95.7413,2961,104.8851,28.23,America/Chicago
Talbott,TN,36.1510,-83.4031,8921,27.1642,328.41,America/New_York
Talbotton,GA,32.6871,-84.5269,2174,155.4418,13.99,America/New_York
Talco,TX,33.3361,-95.1616,1987,130.0313,15.28,America/Chicago
Talcott,WV,37.6310,-80.7359,410,7.9950,51.28,America/New_York
Talent,OR,42.1997,-122.8086,8349,43.9777,189.85,America/Los_Angeles
Talihina,OK,34.7185,-94.9883,3486,305.8981,11.40,America/Chicago
Talisheek,LA,30.5396,-89.9100,695,22.1769,31.34,America/Chicago
Talkeetna,AK,62.4579,-149.7039,1353,870.6600,1.55,America/Anchorage
Talking Rock,GA,34.5432,-84.5290,5544,80.4718,68.89,America/New_York
Talladega,AL,33.3748,-86.0866,26312,333.0858,78.99,America/Chicago
Tallahassee,FL,30.4698,-84.3051,288076,586.0754,491.53,America/New_York
Tallapoosa,GA,33.7678,-85.3028,6594,78.3371,84.17,America/New_York
Tallapoosa,MO,36.5030,-89.8223,109,0.4234,257.44,America/Chicago
Tallassee,AL,32.5406,-85.9355,13178,172.4763,76.40,America/Chicago
Tallassee,TN,35.6212,-83.9032,323,23.5304,13.73,America/New_York
Tallmadge,OH,41.1016,-81.4217,17951,14.9052,1204.34,America/New_York
Tallmansville,WV,38.8455,-80.1507,522,35.9902,14.50,America/New_York
Tall Timbers,MD,38.1619,-76.5285,753,1.8354,410.26,America/New_York
Tallula,IL,39.9460,-89.9231,602,36.8942,16.32,America/Chicago
Tallulah,LA,32.3650,-91.1811,10559,438.3711,24.09,America/Chicago
Tallulah Falls,GA,34.7417,-83.4134,219,6.4058,34.19,America/New_York
Talmage,KS,39.0268,-97.2597,117,0.1160,1008.62,America/Chicago
Talmage,NE,40.5516,-96.0256,391,33.5480,11.65,America/Chicago
Talmage,UT,40.3565,-110.4350,289,25.9496,11.14,America/Denver
Talmo,GA,34.2038,-83.7160,1533,12.8394,119.40,America/New_York
Talmoon,MN,47.6107,-93.8361,178,18.5746,9.58,America/Chicago
Taloga,OK,36.0024,-99.0241,526,156.2228,3.37,America/Chicago
Talpa,TX,31.8197,-99.7024,233,128.5168,1.81,America/Chicago
Tama,IA,41.9230,-92.5886,4213,95.6852,44.03,America/Chicago
Tamaqua,PA,40.7724,-75.9761,10577,55.8659,189.33,America/New_York
Tamarack,MN,46.6799,-93.1121,559,93.8396,5.96,America/Chicago
Tamaroa,IL,38.1285,-89.2348,1984,71.5912,27.71,America/Chicago
Tamassee,SC,34.9303,-83.0466,935,27.9849,33.41,America/New_York
Tamiment,PA,41.1587,-75.0417,864,4.0831,211.60,America/New_York
Tamms,IL,37.2440,-89.2975,1570,46.2733,33.93,America/Chicago
Tampa,FL,27.9889,-82.4879,792723,281.0168,2820.91,America/New_York
Tampa,KS,38.5615,-97.2057,423,102.0757,4.14,America/Chicago
Tampico,IL,41.5919,-89.7866,1742,88.4986,19.68,America/Chicago
Tamworth,NH,43.8624,-71.2868,2070,37.3472,55.43,America/New_York
Tanacross,AK,63.3883,-143.4114,141,23.6697,5.96,America/Anchorage
Tanana,AK,65.2088,-152.0562,242,23.9581,10.10,America/Anchorage
Taneytown,MD,39.6733,-77.1698,10186,54.7749,185.96,America/New_York
Taneyville,MO,36.7552,-93.0317,1454,49.6807,29.27,America/Chicago
Tangent,OR,44.5335,-123.0897,1708,36.2342,47.14,America/Los_Angeles
Tangier,VA,37.8307,-75.9902,524,1.1430,458.44,America/New_York
Tangipahoa,LA,30.8516,-90.5198,639,4.0446,157.99,America/Chicago
Tanner,AL,34.6663,-86.9495,2185,54.7814,39.89,America/Chicago
Tannersville,NY,42.2032,-74.1438,1502,14.5710,103.08,America/New_York
Tannersville,PA,41.0472,-75.3246,2735,7.5482,362.34,America/New_York
Tannersville,VA,37.0008,-81.5725,306,31.0914,9.84,America/New_York
Taopi,MN,43.5558,-92.6481,203,24.4933,8.29,America/Chicago
Taos,NM,36.3992,-105.5363,12132,157.7168,76.92,America/Denver
Taos Ski Valley,NM,36.5869,-105.4614,95,28.2151,3.37,America/Denver
Tappahannock,VA,37.9143,-76.9610,6454,87.7430,73.56,America/New_York
Tappan,NY,41.0274,-73.9484,6178,2.2711,2720.27,America/New_York
Tappen,ND,46.8576,-99.5973,419,231.1096,1.81,America/Chicago
Tarawa Terrace,NC,34.7336,-77.3788,5153,2.2420,2298.39,America/New_York
Tarboro,NC,35.9030,-77.5225,20450,182.7728,111.89,America/New_York
Tarentum,PA,40.6301,-79.8028,9897,27.1782,364.15,America/New_York
Tar Heel,NC,34.7380,-78.8015,1628,40.8165,39.89,America/New_York
Tariffville,CT,41.9065,-72.7690,1414,0.7032,2010.81,America/New_York
Tarkio,MO,40.4483,-95.3449,1764,106.4194,16.58,America/Chicago
Tarlton,OH,39.5538,-82.7763,201,0.2513,799.84,America/New_York
Tarpley,TX,29.6809,-99.3161,285,61.1328,4.66,America/Chicago
Tarpon Springs,FL,28.1475,-82.7203,33993,25.0223,1358.51,America/New_York
Tarrs,PA,40.1686,-79.5847,1161,2.8175,412.07,America/New_York
Tarrytown,GA,32.3387,-82.5229,338,18.9134,17.87,America/New_York
Tarrytown,NY,41.0859,-73.8442,23077,10.1216,2279.98,America/New_York
Tarzan,TX,32.3217,-102.0423,284,219.3059,1.29,America/Chicago
Tarzana,CA,34.1551,-118.5475,30804,7.6698,4016.27,America/Los_Angeles
Tasley,VA,37.7102,-75.6996,122,0.4427,275.58,America/New_York
Taswell,IN,38.3648,-86.5570,920,22.7701,40.40,America/Indiana/Marengo
Tatamy,PA,40.7413,-75.2552,966,0.4363,2214.07,America/New_York
Tate,GA,34.4114,-84.3779,1427,6.8871,207.20,America/New_York
Tatitlek,AK,60.8921,-146.6725,78,6.4077,12.17,America/Anchorage
Tatum,NM,33.3319,-103.4218,1233,952.1275,1.29,America/Denver
Tatum,SC,34.6402,-79.5773,79,1.4952,52.84,America/New_York
Tatum,TX,32.3133,-94.5507,3587,79.1399,45.32,America/Chicago
Tatums,OK,34.4788,-97.4458,156,7.7220,20.20,America/Chicago
Taunton,MA,41.9076,-71.1196,50264,33.8692,1484.06,America/New_York
Taunton,MN,44.6235,-96.0683,411,54.7200,7.51,America/Chicago
Tavares,FL,28.7767,-81.7300,21406,28.8579,741.77,America/New_York
Tavernier,FL,25.0100,-80.5239,5518,4.5071,1224.29,America/New_York
Tawas City,MI,44.2525,-83.6127,5015,93.5411,53.61,America/Detroit
Taylor,AR,33.1032,-93.4928,1844,114.8342,16.06,America/Chicago
Taylor,AZ,34.4390,-110.0858,4248,53.9527,78.74,America/Phoenix
Taylor,MI,42.2260,-83.2688,61574,23.0233,2674.42,America/Detroit
Taylor,MO,39.9248,-91.5073,644,48.7548,13.21,America/Chicago
Taylor,MS,34.2999,-89.6156,714,25.2915,28.23,America/Chicago
Taylor,ND,46.9441,-102.4583,509,245.6574,2.07,America/Denver
Taylor,NE,41.9021,-99.5447,374,288.8043,1.29,America/Chicago
Taylor,PA,41.3946,-75.7137,5301,4.2140,1257.95,America/New_York
Taylor,TX,30.5842,-97.3874,19026,153.3607,124.06,America/Chicago
Taylor,WI,44.2944,-91.1077,1341,53.9336,24.86,America/Chicago
Taylor Ridge,IL,41.3936,-90.7467,2110,41.5651,50.76,America/Chicago
Taylors,SC,34.9842,-82.3276,41209,48.9264,842.27,America/New_York
Taylors Falls,MN,45.4595,-92.7063,1653,24.6420,67.08,America/Chicago
Taylors Island,MD,38.4600,-76.2893,231,12.5619,18.39,America/New_York
Taylor Springs,IL,39.1297,-89.4952,501,0.7806,641.81,America/Chicago
Taylorsville,CA,40.0779,-120.7073,403,111.1422,3.63,America/Los_Angeles
Taylorsville,GA,34.0979,-84.9654,2971,46.2544,64.23,America/New_York
Taylorsville,IN,39.2965,-85.9506,934,1.2053,774.91,America/Indiana/Indianapolis
Taylorsville,KY,38.0437,-85.3691,15541,133.3425,116.55,America/New_York
Taylorsville,MS,31.8330,-89.4090,6619,153.9524,42.99,America/Chicago
Taylorsville,NC,35.9209,-81.2221,25636,165.5202,154.88,America/New_York
Taylorville,IL,39.5608,-89.2902,15787,121.4222,130.02,America/Chicago
Tazewell,TN,36.4771,-83.4952,10790,177.2783,60.86,America/New_York
Tazewell,VA,37.0767,-81.5042,5650,140.7404,40.14,America/New_York
Tchula,MS,33.1366,-90.2902,2586,133.1280,19.42,America/Chicago
Tea,SD,43.4559,-96.8738,6393,32.7802,195.03,America/Chicago
Teaberry,KY,37.4126,-82.6371,678,5.7032,118.88,America/New_York
Teachey,NC,34.7779,-78.0193,2707,25.1245,107.74,America/New_York
Teague,TX,31.6209,-96.2486,6572,168.0439,39.11,America/Chicago
Teaneck,NJ,40.8899,-74.0106,40543,6.1656,6575.68,America/New_York
Teasdale,UT,38.2265,-111.3421,260,83.6554,3.11,America/Denver
Tebbetts,MO,38.6307,-91.9791,1167,48.4496,24.09,America/Chicago
Tecate,CA,32.5888,-116.6192,636,13.7956,46.10,America/Los_Angeles
Tecopa,CA,35.9022,-116.1543,146,140.9272,1.04,America/Los_Angeles
Tecumseh,KS,39.0129,-95.5446,3097,30.1959,102.56,America/Chicago
Tecumseh,MI,42.0136,-83.9360,14700,59.3072,247.86,America/Detroit
Tecumseh,MO,36.6298,-92.2810,481,21.3466,22.53,America/Chicago
Tecumseh,NE,40.3610,-96.2274,3167,124.7740,25.38,America/Chicago
Tecumseh,OK,35.2188,-96.9734,11863,148.7119,79.77,America/Chicago
Teec Nos Pos,AZ,36.8851,-109.3303,2936,708.4972,4.14,America/Denver
Tehachapi,CA,35.1182,-118.4938,34839,265.8381,131.05,America/Los_Angeles
Tehama,CA,40.0205,-122.1291,445,1.0861,409.72,America/Los_Angeles
Tehuacana,TX,31.7659,-96.5580,205,8.1599,25.12,America/Chicago
Tekamah,NE,41.7994,-96.2115,2403,144.9692,16.58,America/Chicago
Tekoa,WA,47.2324,-117.0993,878,36.8476,23.83,America/Los_Angeles
Tekonsha,MI,42.1001,-84.9758,1960,50.1166,39.11,America/Detroit
Telephone,TX,33.7772,-95.9875,566,57.5089,9.84,America/Chicago
Telferner,TX,28.8391,-96.8896,558,2.4510,227.66,America/Chicago
Telford,PA,40.3263,-75.3727,15400,17.0420,903.65,America/New_York
Telford,TN,36.2492,-82.5564,3817,21.3897,178.45,America/New_York
Tell,TX,34.4030,-100.4630,61,117.7611,0.52,America/Chicago
Tell City,IN,38.0370,-86.6993,10878,93.7504,116.03,America/Indiana/Tell_City
Teller,AK,65.1545,-166.2971,225,289.5765,0.78,America/Nome
Tellico Plains,TN,35.3312,-84.2430,8284,249.8804,33.15,America/New_York
Telluride,CO,37.9038,-107.8695,5278,142.5067,37.04,America/Denver
Temecula,CA,33.5100,-117.1268,129913,194.8336,666.79,America/Los_Angeles
Tempe,AZ,33.3827,-111.9327,189996,46.7122,4067.37,America/Phoenix
Temperance,MI,41.7919,-83.5793,21735,39.6969,547.52,America/Detroit
Temperanceville,VA,37.9063,-75.5722,915,11.5452,79.25,America/New_York
Temple,GA,33.7792,-85.0157,19109,85.0003,224.81,America/New_York
Temple,ME,44.7013,-70.2622,600,26.9373,22.27,America/New_York
Temple,NH,42.8285,-71.8550,1307,21.2032,61.64,America/New_York
Temple,OK,34.2490,-98.2120,1060,81.8536,12.95,America/Chicago
Temple,PA,40.4035,-75.8942,7750,8.0742,959.85,America/New_York
Temple,TX,31.1066,-97.3323,81089,223.6790,362.52,America/Chicago
Temple City,CA,34.1015,-118.0555,35351,3.9400,8972.34,America/Los_Angeles
Temple Hills,MD,38.8169,-76.9406,38011,8.9011,4270.37,America/New_York
Templeton,CA,35.5401,-120.7330,8914,85.8283,103.86,America/Los_Angeles
Templeton,IA,41.9074,-94.9127,526,28.6042,18.39,America/Chicago
Templeton,MA,42.5521,-72.0689,4024,21.4300,187.77,America/New_York
Templeton,PA,40.9268,-79.4550,1839,44.1020,41.70,America/New_York
Tenafly,NJ,40.9175,-73.9536,14687,4.7173,3113.43,America/New_York
Tenaha,TX,31.9567,-94.2387,3411,114.5212,29.78,America/Chicago
Tenakee Springs,AK,57.7943,-135.1849,155,16.6238,9.32,America/Juneau
Tenants Harbor,ME,43.9693,-69.2284,1537,17.2511,89.10,America/New_York
Tendoy,ID,44.9347,-113.6093,122,117.7611,1.04,America/Boise
Tenino,WA,46.8393,-122.8115,7585,95.3936,79.51,America/Los_Angeles
Tenmile,OR,43.1139,-123.5522,819,8.9327,91.69,America/Los_Angeles
Ten Mile,TN,35.6999,-84.6684,3246,66.3115,48.95,America/New_York
Tennessee,IL,40.4089,-90.9120,345,26.6410,12.95,America/Chicago
Tennessee Colony,TX,31.8532,-95.8924,9153,116.2497,78.74,America/Chicago
Tennessee Ridge,TN,36.3232,-87.7842,2171,46.5682,46.62,America/Chicago
Tennga,GA,34.9821,-84.7375,40,0.2499,160.06,America/New_York
Tennille,GA,32.8529,-82.8638,4695,148.5860,31.60,America/New_York
Tennyson,IN,38.1344,-87.1495,1254,48.4172,25.90,America/Chicago
Tennyson,TX,31.7230,-100.3277,100,64.3503,1.55,America/Chicago
Tensed,ID,47.1259,-116.8317,333,75.6306,4.40,America/Los_Angeles
Ten Sleep,WY,43.8794,-107.3148,710,685.3311,1.04,America/Denver
Tenstrike,MN,47.7183,-94.7521,708,56.9500,12.43,America/Chicago
Tererro,NM,35.7730,-105.6713,38,146.7188,0.26,America/Denver
Terlingua,TX,29.4032,-103.6242,682,438.8693,1.55,America/Chicago
Terlton,OK,36.1759,-96.4556,1823,33.8396,53.87,America/Chicago
Termo,CA,40.8906,-120.3777,93,359.0749,0.26,America/Los_Angeles
Terra Alta,WV,39.4527,-79.5550,4052,85.4910,47.40,America/New_York
Terra Bella,CA,35.9524,-119.0729,5542,58.6240,94.53,America/Los_Angeles
Terrace Park,OH,39.1589,-84.3105,2350,1.2803,1835.51,America/New_York
Terral,OK,33.9379,-97.8053,540,74.4625,7.25,America/Chicago
Terrebonne,OR,44.3909,-121.2378,7117,101.7736,69.93,America/Los_Angeles
Terre Haute,IN,39.4491,-87.3589,94973,259.7841,365.58,America/Indiana/Indianapolis
Terre Hill,PA,40.1585,-76.0497,846,0.2978,2840.83,America/New_York
Terrell,NC,35.5809,-80.9642,1301,3.7403,347.83,America/New_York
Terrell,TX,32.7496,-96.2357,32322,258.0265,125.27,America/Chicago
Terreton,ID,43.8322,-112.4152,880,75.5044,11.65,America/Boise
Terril,IA,43.2996,-94.9654,723,68.0858,10.62,America/Chicago
Terry,MS,32.1137,-90.3372,10513,111.2080,94.53,America/Chicago
Terry,MT,46.8844,-105.5112,1135,1460.7526,0.78,America/Denver
Terryville,CT,41.6692,-73.0151,9391,13.6620,687.38,America/New_York
Tescott,KS,38.9916,-97.8319,948,146.4099,6.47,America/Chicago
Tesuque,NM,35.8167,-105.8886,256,4.1013,62.42,America/Denver
Teterboro,NJ,40.8537,-74.0613,107,2.4591,43.51,America/New_York
Teton,ID,43.8688,-111.6364,1051,18.3617,57.24,America/Boise
Tetonia,ID,43.8366,-111.2196,2260,202.9280,11.14,America/Boise
Teton Village,WY,43.5924,-110.8314,631,21.1852,29.78,America/Denver
Teutopolis,IL,39.1312,-88.4350,4281,67.4654,63.45,America/Chicago
Tewksbury,MA,42.6122,-71.2275,30807,21.9905,1400.92,America/New_York
Texarkana,AR,33.4470,-93.9015,36867,281.8698,130.79,America/Chicago
Texarkana,TX,33.4435,-94.1310,61544,177.2692,347.18,America/Chicago
Texas City,TX,29.3952,-94.9586,45945,30.1797,1522.38,America/Chicago
Texhoma,OK,36.5795,-101.9207,1523,490.0278,3.11,America/Chicago
Texico,IL,38.4581,-88.8292,938,33.5337,27.97,America/Chicago
Texico,NM,34.5867,-103.0933,1583,149.0730,10.62,America/Denver
Texline,TX,36.3090,-102.9359,647,208.1733,3.11,America/Chicago
Thackerville,OK,33.7741,-97.1331,1063,32.5735,32.63,America/Chicago
Thatcher,AZ,32.8218,-109.7694,6572,25.3240,259.52,America/Phoenix
Thatcher,ID,42.3594,-111.6705,210,81.0814,2.59,America/Boise
Thawville,IL,40.6724,-88.1207,335,33.1652,10.10,America/Chicago
Thaxton,MS,34.3348,-89.2033,1988,65.6043,30.30,America/Chicago
Thaxton,VA,37.3516,-79.6687,2762,37.1573,74.33,America/New_York
Thayer,IA,40.9871,-94.0701,279,43.0890,6.47,America/Chicago
Thayer,IL,39.5336,-89.7619,503,0.5966,843.11,America/Chicago
Thayer,IN,41.1686,-87.3246,92,0.3581,256.91,America/Chicago
Thayer,KS,37.4691,-95.4874,1432,120.1952,11.91,America/Chicago
Thayer,MO,36.5617,-91.5030,4900,141.1866,34.71,America/Chicago
Thayne,WY,42.9555,-110.9651,3597,89.0262,40.40,America/Denver
Thebes,IL,37.2309,-89.4064,810,31.2743,25.90,America/Chicago
The Colony,TX,33.0740,-96.9148,59211,31.2572,1894.32,America/Chicago
The Dalles,OR,45.5388,-121.1533,20470,356.0139,57.50,America/Los_Angeles
Thedford,NE,42.0713,-100.5685,673,866.1555,0.78,America/Chicago
Thelma,KY,37.8220,-82.7527,889,2.5482,348.87,America/New_York
Thendara,NY,43.6941,-75.0594,66,3.0702,21.50,America/New_York
Theodore,AL,30.5105,-88.1734,24628,80.3118,306.65,America/Chicago
Theodosia,MO,36.5755,-92.7284,1058,99.6332,10.62,America/Chicago
The Plains,OH,39.3664,-82.1311,3176,2.4658,1288.02,America/New_York
The Plains,VA,38.8803,-77.7576,2175,63.6191,34.19,America/New_York
Theresa,NY,44.2254,-75.7832,2878,65.3648,44.03,America/New_York
Theresa,WI,43.4961,-88.4367,1855,23.7159,78.22,America/Chicago
Theriot,LA,29.4094,-90.7860,810,26.2809,30.82,America/Chicago
Thermal,CA,33.4616,-116.0857,15118,136.7000,110.59,America/Los_Angeles
Thermopolis,WY,43.7251,-108.4715,4556,1172.7205,3.88,America/Denver
The Rock,GA,32.9885,-84.2491,639,15.4199,41.44,America/New_York
The Sea Ranch,CA,38.7165,-123.4527,1161,14.3674,80.81,America/Los_Angeles
Thetford Center,VT,43.8370,-72.2798,1032,23.7177,43.51,America/New_York
The Villages,FL,28.9170,-81.9929,54530,28.0236,1945.86,America/New_York
Thibodaux,LA,29.8141,-90.7408,45298,303.1135,149.44,America/Chicago
Thicket,TX,30.3960,-94.6225,348,35.3588,9.84,America/Chicago
Thida,AR,35.5755,-91.4579,120,5.4509,22.01,America/Chicago
Thief River Falls,MN,48.1221,-96.1925,13019,392.7080,33.15,America/Chicago
Thiells,NY,41.2085,-74.0176,2780,1.5663,1774.88,America/New_York
Thomas,OK,35.7290,-98.7404,1750,143.7614,12.17,America/Chicago
Thomas,WV,39.1502,-79.5212,671,13.2859,50.50,America/New_York
Thomasboro,IL,40.2397,-88.1494,1310,25.4168,51.54,America/Chicago
Thomaston,AL,32.2472,-87.6010,678,84.4442,8.03,America/Chicago
Thomaston,CT,41.6702,-73.0859,7815,11.9880,651.90,America/New_York
Thomaston,GA,32.8791,-84.3308,22085,182.5923,120.95,America/New_York
Thomaston,ME,44.0930,-69.1749,2782,10.9382,254.34,America/New_York
Thomasville,AL,31.9399,-87.8001,7370,256.3578,28.75,America/Chicago
